distid,schoolid_stateassigned,distname,schoolname,enroll_raw_TX,pp_stloc_raw_TX
14905,14905101,HOLLAND ISD,HOLLAND EL,299,10529.29708
14905,14905001,HOLLAND ISD,HOLLAND H S,210,12461.31617
14905,14905041,HOLLAND ISD,HOLLAND MIDDLE,147,11096.33182
5902,5902101,HOLLIDAY ISD,HOLLIDAY EL,478,6257.440275
5902,5902001,HOLLIDAY ISD,HOLLIDAY H S,319,10503.08928
5902,5902041,HOLLIDAY ISD,HOLLIDAY MIDDLE,249,7083.317549
163904,163904001,HONDO ISD,HONDO H S,619,9152.629261
163904,163904041,HONDO ISD,MCDOWELL MIDDLE,416,8258.216541
163904,163904102,HONDO ISD,MEYER EL,468,7135.096616
163904,163904105,HONDO ISD,NEWELL E WOOLLS INT,421,7726.439882
74907,74907101,HONEY GROVE ISD,HONEY GROVE EL,300,8061.116977
74907,74907001,HONEY GROVE ISD,HONEY GROVE H S,208,9929.684861
74907,74907041,HONEY GROVE ISD,HONEY GROVE MIDDLE,137,9073.784349
19902,19902102,HOOKS ISD,HOOKS EL,306,8077.818685
19902,19902002,HOOKS ISD,HOOKS H S,350,11047.74386
19902,19902041,HOOKS ISD,HOOKS J H,252,9586.750524
108802,108802101,HORIZON MONTESSORI PUBLIC SCHOOLS,HORIZON MONTESSORI,598,8312.126633
108802,108802104,HORIZON MONTESSORI PUBLIC SCHOOLS,HORIZON MONTESSORI - PEARLAND,NRD,NRD
108802,108802102,HORIZON MONTESSORI PUBLIC SCHOOLS,HORIZON MONTESSORI II,343,8385.983659
108802,108802103,HORIZON MONTESSORI PUBLIC SCHOOLS,HORIZON MONTESSORI III,383,7193.579317
101878,101878001,HOUSTON CLASSICAL CHARTER SCHOOL,HOUSTON CLASSICAL,NRD,NRD
101828,101828101,HOUSTON GATEWAY ACADEMY INC,HOUSTON GATEWAY ACADEMY,712,16619.9271
101828,101828001,HOUSTON GATEWAY ACADEMY INC,HOUSTON GATEWAY ACADEMY - CORAL CAMPUS,NRD,NRD
101828,101828002,HOUSTON GATEWAY ACADEMY INC,HOUSTON GATEWAY ACADEMY INC ELITE COLLEGE PREP,NRD,NRD
101821,101821001,HOUSTON HEIGHTS HIGH SCHOOL,HOUSTON HEIGHTS CHARTER SCHOOL,192,10948.84896
101912,101912102,HOUSTON ISD,ALCOTT EL,232,9999.459352
101912,101912104,HOUSTON ISD,ALMEDA EL,839,6901.792626
101912,101912105,HOUSTON ISD,ANDERSON EL,758,6947.025668
101912,101912478,HOUSTON ISD,ARABIC IMMERSION MAGNET SCHOOL,346,7564.605281
101912,101912273,HOUSTON ISD,ASHFORD EL,651,6923.941389
101912,101912274,HOUSTON ISD,ASKEW EL,907,8373.210079
101912,101912106,HOUSTON ISD,ATHERTON EL,585,7432.432893
101912,101912041,HOUSTON ISD,ATTUCKS MIDDLE,464,10572.18349
101912,101912001,HOUSTON ISD,AUSTIN H S,1685,7571.384731
101912,101912107,HOUSTON ISD,BARRICK EL,657,10740.90811
101912,101912108,HOUSTON ISD,BASTIAN EL,708,6630.859143
101912,101912467,HOUSTON ISD,BAYLOR COLLEGE OF MEDICINE ACADEMY,728,7671.443058
101912,101912234,HOUSTON ISD,BAYLOR COLLEGE OF MEDICINE BIOTECH,484,7955.391348
101912,101912151,HOUSTON ISD,BELL EL,706,7974.769611
101912,101912002,HOUSTON ISD,BELLAIRE H S,3307,7133.029432
101912,101912360,HOUSTON ISD,BELLFORT EARLY CHILDHOOD CENTER,339,8245.015285
101912,101912295,HOUSTON ISD,BENAVIDEZ EL,1024,6942.939248
101912,101912268,HOUSTON ISD,BENBROOK EL,588,6355.341213
101912,101912109,HOUSTON ISD,BERRY EL,799,6929.932999
101912,101912042,HOUSTON ISD,BLACK MIDDLE,1233,6365.981911
101912,101912110,HOUSTON ISD,BLACKSHEAR EL,418,7728.61438
101912,101912111,HOUSTON ISD,BONHAM EL,945,7390.383239
101912,101912112,HOUSTON ISD,BONNER EL,790,7441.742143
101912,101912114,HOUSTON ISD,BRAEBURN EL,638,8158.00128
101912,101912116,HOUSTON ISD,BRIARGROVE EL,881,6260.464798
101912,101912344,HOUSTON ISD,BRIARMEADOW CHARTER,606,7503.544521
101912,101912117,HOUSTON ISD,BRISCOE EL,262,10049.4484
101912,101912119,HOUSTON ISD,BROOKLINE EL,897,7103.161544
101912,101912120,HOUSTON ISD,BROWNING EL,489,7452.825626
101912,101912121,HOUSTON ISD,BRUCE EL,495,8125.281844
101912,101912122,HOUSTON ISD,BURBANK EL,912,7387.942829
101912,101912043,HOUSTON ISD,BURBANK MIDDLE,1464,6898.724591
101912,101912124,HOUSTON ISD,BURNET EL,486,7586.033621
101912,101912125,HOUSTON ISD,BURRUS EL,454,7180.884367
101912,101912275,HOUSTON ISD,BUSH EL,881,6509.667976
101912,101912287,HOUSTON ISD,CAGE EL,520,7173.119432
101912,101912322,HOUSTON ISD,CARNEGIE VANGUARD H S,808,5964.888167
101912,101912292,HOUSTON ISD,CARRILLO EL,492,8065.884394
101912,101912323,HOUSTON ISD,CHALLENGE EARLY COLLEGE H S,463,6790.677485
101912,101912027,HOUSTON ISD,CHAVEZ H S,2882,7343.849506
101912,101912048,HOUSTON ISD,CLIFTON MIDDLE,705,7265.757279
101912,101912123,HOUSTON ISD,CODWELL EL,410,8378.158784
101912,101912013,HOUSTON ISD,COMMUNITY SERVICES-SEC,154,30072.98964
101912,101912130,HOUSTON ISD,CONDIT EL,770,6697.937688
101912,101912358,HOUSTON ISD,COOK JR EL,625,7380.222062
101912,101912132,HOUSTON ISD,COOP EL,736,6798.998989
101912,101912133,HOUSTON ISD,CORNELIUS EL,867,6362.396765
101912,101912290,HOUSTON ISD,CRESPO EL,766,7547.63207
101912,101912135,HOUSTON ISD,CROCKETT EL,582,6927.673284
101912,101912044,HOUSTON ISD,CULLEN MIDDLE,352,18610.87275
101912,101912136,HOUSTON ISD,CUNNINGHAM EL,696,7314.529754
101912,101912297,HOUSTON ISD,DAVILA EL,403,7866.927682
101912,101912137,HOUSTON ISD,DE CHAUMES EL,841,6595.870321
101912,101912138,HOUSTON ISD,DE ZAVALA EL,542,7632.155544
101912,101912045,HOUSTON ISD,DEADY MIDDLE,669,8822.323154
101912,101912383,HOUSTON ISD,DEANDA EL,685,6873.326436
101912,101912026,HOUSTON ISD,DEBAKEY H S FOR HEALTH PROF,891,8950.02034
101912,101912140,HOUSTON ISD,DOGAN EL,607,6864.396117
101912,101912115,HOUSTON ISD,DURHAM EL,571,6663.041596
101912,101912144,HOUSTON ISD,DURKEE EL,574,6722.169237
101912,101912345,HOUSTON ISD,EAST EARLY COLLEGE H S,476,6865.734671
101912,101912301,HOUSTON ISD,EASTWOOD ACADEMY,432,7282.810885
101912,101912046,HOUSTON ISD,EDISON MIDDLE,654,8569.449901
101912,101912466,HOUSTON ISD,EL DAEP,NRD,NRD
101912,101912147,HOUSTON ISD,ELIOT EL,605,7353.695067
101912,101912475,HOUSTON ISD,ELMORE EL,588,7100.518084
101912,101912148,HOUSTON ISD,ELROD EL,763,7010.886991
101912,101912149,HOUSTON ISD,EMERSON EL,920,6413.119097
101912,101912364,HOUSTON ISD,ENERGIZED FOR EXCELLENCE ACADEMY E,1682,8290.614673
101912,101912350,HOUSTON ISD,ENERGIZED FOR EXCELLENCE ACADEMY E,667,5887.390199
101912,101912342,HOUSTON ISD,ENERGIZED FOR EXCELLENCE ACADEMY I,522,8179.023049
101912,101912321,HOUSTON ISD,ENERGIZED FOR STEM ACADEMY SOUTHEA,315,7898.219218
101912,101912459,HOUSTON ISD,ENERGIZED FOR STEM ACADEMY SOUTHEA,333,7495.712912
101912,101912455,HOUSTON ISD,ENERGIZED FOR STEM ACADEMY SOUTHWE,200,8801.008662
101912,101912390,HOUSTON ISD,ENERGIZED FOR STEM ACADEMY SOUTHWE,218,10872.46825
101912,101912468,HOUSTON ISD,ENERGY INSTITUTE H S,764,6669.441411
101912,101912352,HOUSTON ISD,FARIAS EARLY CHILDHOOD CENTER,434,6759.465967
101912,101912152,HOUSTON ISD,FIELD EL,461,7306.728305
101912,101912078,HOUSTON ISD,FLEMING MIDDLE,486,9402.498642
101912,101912271,HOUSTON ISD,FOERSTER EL,723,7199.874451
101912,101912153,HOUSTON ISD,FONDREN EL,314,9920.622898
101912,101912072,HOUSTON ISD,FONDREN MIDDLE,1013,7290.475508
101912,101912047,HOUSTON ISD,FONVILLE MIDDLE,808,7696.561435
101912,101912470,HOUSTON ISD,FONWOOD EARLY CHILDHOOD CTR,555,7166.009608
101912,101912476,HOUSTON ISD,FOREST BROOK MIDDLE,828,8604.743856
101912,101912154,HOUSTON ISD,FOSTER EL,436,7473.768708
101912,101912155,HOUSTON ISD,FRANKLIN EL,431,7628.68872
101912,101912156,HOUSTON ISD,FROST EL,615,6591.492931
101912,101912004,HOUSTON ISD,FURR H S,1035,9384.668493
101912,101912291,HOUSTON ISD,GALLEGOS EL,357,8963.289993
101912,101912283,HOUSTON ISD,GARCIA EL,593,6877.003291
101912,101912157,HOUSTON ISD,GARDEN OAKS MONTESSORI,850,7073.33778
101912,101912158,HOUSTON ISD,GARDEN VILLAS EL,691,7419.702447
101912,101912159,HOUSTON ISD,GOLFCREST EL,656,6883.454516
101912,101912162,HOUSTON ISD,GREGG EL,553,6995.861492
101912,101912058,HOUSTON ISD,GREGORY-LINCOLN ED CTR,740,7535.567717
101912,101912262,HOUSTON ISD,GRISSOM EL,527,6819.547154
101912,101912369,HOUSTON ISD,GROSS EL,632,6927.469992
101912,101912456,HOUSTON ISD,H S AHEAD ACADEMY,205,10123.78561
101912,101912034,HOUSTON ISD,H S FOR LAW AND JUSTICE,469,7940.939142
101912,101912131,HOUSTON ISD,HALPIN EARLY CHILDHOOD CTR,432,7943.493755
101912,101912049,HOUSTON ISD,HAMILTON MIDDLE,1266,7004.956553
101912,101912351,HOUSTON ISD,HARPER DAEP,14,182350.1065
101912,101912320,HOUSTON ISD,HARRIS CO J J A E P,12,77355.38033
101912,101912166,HOUSTON ISD,HARRIS J R EL,411,7630.178991
101912,101912167,HOUSTON ISD,HARRIS R P EL,569,7271.533961
101912,101912051,HOUSTON ISD,HARTMAN MIDDLE,1263,6811.467621
101912,101912168,HOUSTON ISD,HARTSFIELD EL,407,7025.370296
101912,101912169,HOUSTON ISD,HARVARD EL,656,6763.562748
101912,101912097,HOUSTON ISD,HCC LIFE SKILLS PROGRAM,61,34021.70956
101912,101912012,HOUSTON ISD,HEIGHTS H S,2377,7496.05264
101912,101912170,HOUSTON ISD,HELMS EL,473,7676.89918
101912,101912171,HOUSTON ISD,HENDERSON J EL,783,6615.145655
101912,101912172,HOUSTON ISD,HENDERSON N EL,321,8534.547775
101912,101912052,HOUSTON ISD,HENRY MIDDLE,829,8044.25739
101912,101912173,HOUSTON ISD,HEROD EL,818,8632.543125
101912,101912286,HOUSTON ISD,HERRERA EL,888,7224.229428
101912,101912174,HOUSTON ISD,HIGHLAND HTS EL,517,7950.817628
101912,101912473,HOUSTON ISD,HILLIARD EL,531,9146.546525
101912,101912395,HOUSTON ISD,HINES-CALDWELL,781,6722.347145
101912,101912175,HOUSTON ISD,HOBBY EL,830,6729.262458
101912,101912053,HOUSTON ISD,HOGG MIDDLE,984,7114.910817
101912,101912050,HOUSTON ISD,HOLLAND MIDDLE,673,8029.383425
101912,101912178,HOUSTON ISD,HORN EL,805,6666.236333
101912,101912348,HOUSTON ISD,HOUSTON ACADEMY FOR INTERNATIONAL,495,6829.253561
101912,101912310,HOUSTON ISD,HOUSTON MATH SCIENCE AND TECHNOLOG,2612,7192.57622
101912,101912300,HOUSTON ISD,INSPIRED FOR EXCELLENCE ACADEMY IN,227,8480.498905
101912,101912180,HOUSTON ISD,ISAACS EL,304,8428.772873
101912,101912181,HOUSTON ISD,JANOWSKI EL,550,7472.010935
101912,101912182,HOUSTON ISD,JEFFERSON EL,432,11706.49838
101912,101912006,HOUSTON ISD,JONES FUTURES ACADEMY,390,9567.596996
101912,101912185,HOUSTON ISD,KASHMERE GARDENS EL,391,8687.604327
101912,101912007,HOUSTON ISD,KASHMERE H S,777,10485.58078
101912,101912187,HOUSTON ISD,KELSO EL,448,9726.184645
101912,101912188,HOUSTON ISD,KENNEDY EL,702,6818.039161
101912,101912389,HOUSTON ISD,KETELSEN EL,579,7475.472298
101912,101912079,HOUSTON ISD,KEY MIDDLE,688,8341.60029
101912,101912025,HOUSTON ISD,KINDER H S FOR PERFORMING AND VISU,752,12624.41047
101912,101912355,HOUSTON ISD,KING EARLY CHILDHOOD CTR,395,6995.494042
101912,101912189,HOUSTON ISD,KOLTER EL,649,6636.173986
101912,101912008,HOUSTON ISD,LAMAR H S,3082,6650.615836
101912,101912057,HOUSTON ISD,LANIER MIDDLE,1464,8106.479373
101912,101912192,HOUSTON ISD,LANTRIP EL,720,6972.408107
101912,101912340,HOUSTON ISD,LAS AMERICAS,198,8052.807097
101912,101912357,HOUSTON ISD,LAURENZO EARLY CHILDHOOD CTR,344,7295.6875
101912,101912263,HOUSTON ISD,LAW EL,688,6949.847383
101912,101912075,HOUSTON ISD,LAWSON MIDDLE,1210,7855.8992
101912,101912194,HOUSTON ISD,LEWIS EL,791,7129.831551
101912,101912324,HOUSTON ISD,LIBERTY H S,361,8736.937347
101912,101912195,HOUSTON ISD,LOCKHART EL,569,7172.370517
101912,101912059,HOUSTON ISD,LONG ACADEMY,896,7202.694689
101912,101912196,HOUSTON ISD,LONGFELLOW EL,737,9937.285915
101912,101912197,HOUSTON ISD,LOOSCAN EL,326,9088.549552
101912,101912198,HOUSTON ISD,LOVE EL,377,8188.986209
101912,101912199,HOUSTON ISD,LOVETT EL,681,7180.379962
101912,101912128,HOUSTON ISD,LYONS EL,1002,6709.177235
101912,101912201,HOUSTON ISD,MACGREGOR EL,586,6776.470488
101912,101912203,HOUSTON ISD,MADING EL,433,9006.530637
101912,101912010,HOUSTON ISD,MADISON H S,1736,7527.807556
101912,101912460,HOUSTON ISD,MANDARIN IMMERSION MAGNET SCHOOL,748,6688.355374
101912,101912483,HOUSTON ISD,MARK WHITE EL,679,6548.052764
101912,101912480,HOUSTON ISD,MARSHALL EL,944,6925.742264
101912,101912061,HOUSTON ISD,MARSHALL MIDDLE,794,7951.517819
101912,101912289,HOUSTON ISD,MARTINEZ C EL,412,8678.07774
101912,101912298,HOUSTON ISD,MARTINEZ R EL,539,7165.497058
101912,101912179,HOUSTON ISD,MCGOWEN EL,452,7290.835344
101912,101912227,HOUSTON ISD,MCNAMARA EL,934,6581.29878
101912,101912062,HOUSTON ISD,MCREYNOLDS MIDDLE,595,8338.761141
101912,101912204,HOUSTON ISD,MEMORIAL EL,340,9220.013662
101912,101912055,HOUSTON ISD,MEYERLAND MIDDLE,1574,7233.152989
101912,101912458,HOUSTON ISD,MICKEY LELAND COLLEGE PREP ACAD FO,501,7293.381826
101912,101912485,HOUSTON ISD,MIDDLE COLLEGE H S AT HCC FRAGA,128,8014.33085
101912,101912484,HOUSTON ISD,MIDDLE COLLEGE H S AT HCC GULFTON,162,6578.334033
101912,101912011,HOUSTON ISD,MILBY H S,1903,7852.469968
101912,101912299,HOUSTON ISD,MILNE EL,559,6857.327705
101912,101912354,HOUSTON ISD,MISTRAL CENTER FOR EARLY CHILDHOOD,355,7281.02986
101912,101912264,HOUSTON ISD,MITCHELL EL,384,8281.968871
101912,101912207,HOUSTON ISD,MONTGOMERY EL,551,7635.911938
101912,101912359,HOUSTON ISD,MORENO EL,752,6958.619248
101912,101912311,HOUSTON ISD,MOUNT CARMEL ACADEMY,340,8116.913662
101912,101912054,HOUSTON ISD,NAVARRO MIDDLE,682,8067.302372
101912,101912209,HOUSTON ISD,NEFF ECC,661,10323.90693
101912,101912394,HOUSTON ISD,NEFF EL,783,6845.109895
101912,101912477,HOUSTON ISD,NORTH FOREST H S,993,8625.999413
101912,101912308,HOUSTON ISD,NORTH HOUSTON EARLY COLLEGE H S,484,7041.221927
101912,101912210,HOUSTON ISD,NORTHLINE EL,560,7273.911877
101912,101912003,HOUSTON ISD,NORTHSIDE H S,1540,7520.890286
101912,101912211,HOUSTON ISD,OAK FOREST EL,859,6903.244803
101912,101912212,HOUSTON ISD,OATES EL,386,9003.668326
101912,101912338,HOUSTON ISD,ORTIZ MIDDLE,1067,7922.788873
101912,101912213,HOUSTON ISD,OSBORNE EL,407,8053.913294
101912,101912214,HOUSTON ISD,PARK PLACE EL,951,6692.347995
101912,101912215,HOUSTON ISD,PARKER EL,883,7121.723006
101912,101912216,HOUSTON ISD,PATTERSON EL,931,6854.173652
101912,101912217,HOUSTON ISD,PECK EL,528,7289.221238
101912,101912064,HOUSTON ISD,PERSHING MIDDLE,1771,6788.829557
101912,101912265,HOUSTON ISD,PETERSEN EL,419,8274.370584
101912,101912218,HOUSTON ISD,PILGRIM ACADEMY,1135,6856.159698
101912,101912337,HOUSTON ISD,PIN OAK MIDDLE,1213,7266.080315
101912,101912219,HOUSTON ISD,PINEY POINT EL,1181,6857.080089
101912,101912220,HOUSTON ISD,PLEASANTVILLE EL,266,9501.170429
101912,101912221,HOUSTON ISD,POE EL,863,6628.573744
101912,101912222,HOUSTON ISD,PORT HOUSTON EL,292,8971.915717
101912,101912071,HOUSTON ISD,PROJECT CHRYSALIS MIDDLE,279,6135.739648
101912,101912223,HOUSTON ISD,PUGH EL,390,8522.027765
101912,101912380,HOUSTON ISD,R D S P D,NRD,NRD
101912,101912396,HOUSTON ISD,RAY DAILY EL,768,6722.86861
101912,101912382,HOUSTON ISD,REAGAN K-8 EDUCATIONAL CTR,1004,6815.573224
101912,101912224,HOUSTON ISD,RED EL,598,7409.687743
101912,101912060,HOUSTON ISD,REVERE MIDDLE,1228,6893.734021
101912,101912225,HOUSTON ISD,REYNOLDS EL,467,7314.127474
101912,101912080,HOUSTON ISD,RICE SCH /LA ESCUELA RICE,1143,7022.346427
101912,101912228,HOUSTON ISD,RIVER OAKS EL,674,6374.276719
101912,101912229,HOUSTON ISD,ROBERTS EL,756,6914.328742
101912,101912186,HOUSTON ISD,ROBINSON EL,521,8322.874411
101912,101912113,HOUSTON ISD,RODERICK R PAIGE EL,462,7241.156303
101912,101912372,HOUSTON ISD,RODRIGUEZ EL,958,7153.160948
101912,101912231,HOUSTON ISD,ROOSEVELT EL,645,6827.316376
101912,101912232,HOUSTON ISD,ROSS EL,372,8725.186781
101912,101912233,HOUSTON ISD,RUCKER EL,428,8678.818803
101912,101912281,HOUSTON ISD,SANCHEZ EL,581,7518.437845
101912,101912237,HOUSTON ISD,SCARBOROUGH EL,681,7782.193472
101912,101912024,HOUSTON ISD,SCARBOROUGH H S,752,9236.462333
101912,101912353,HOUSTON ISD,SCHOOL AT ST GEORGE PLACE,793,6912.418265
101912,101912269,HOUSTON ISD,SCROGGINS EL,523,7290.20936
101912,101912402,HOUSTON ISD,SECONDARY DAEP,124,45954.66528
101912,101912373,HOUSTON ISD,SEGUIN EL,544,7258.239398
101912,101912276,HOUSTON ISD,SHADOWBRIAR EL,596,6871.487152
101912,101912479,HOUSTON ISD,SHADYDALE EL,897,6992.674365
101912,101912023,HOUSTON ISD,SHARPSTOWN H S,1689,7165.622336
101912,101912081,HOUSTON ISD,SHARPSTOWN INTERNATIONAL SCHOOL,1179,6940.081983
101912,101912239,HOUSTON ISD,SHEARN EL,603,6800.246415
101912,101912240,HOUSTON ISD,SHERMAN EL,570,7357.667171
101912,101912241,HOUSTON ISD,SINCLAIR EL,577,7347.798151
101912,101912242,HOUSTON ISD,SMITH EL,862,7232.920739
101912,101912069,HOUSTON ISD,SOAR CTR,NRD,NRD
101912,101912486,HOUSTON ISD,SOUTH EARLY COLLEGE H S,395,7350.635814
101912,101912244,HOUSTON ISD,SOUTHMAYD EL,581,7652.73905
101912,101912014,HOUSTON ISD,STERLING H S,1483,7614.913426
101912,101912245,HOUSTON ISD,STEVENS EL,648,7399.670453
101912,101912098,HOUSTON ISD,STEVENSON MIDDLE,1446,7093.27694
101912,101912163,HOUSTON ISD,SUGAR GROVE ACADEMY,678,8230.136229
101912,101912248,HOUSTON ISD,SUTTON EL,1121,7131.781236
101912,101912039,HOUSTON ISD,T H ROGERS SCHOOL,979,9150.515756
101912,101912068,HOUSTON ISD,TANGLEWOOD MIDDLE,846,6656.968391
101912,101912100,HOUSTON ISD,TEXAS CONNECTIONS ACADEMY AT HOUST,5680,6553.735846
101912,101912077,HOUSTON ISD,THOMAS MIDDLE,594,8936.84245
101912,101912243,HOUSTON ISD,THOMPSON EL,413,8313.766326
101912,101912279,HOUSTON ISD,TIJERINA EL,342,9062.136177
101912,101912374,HOUSTON ISD,TINSLEY EL,704,7203.375594
101912,101912249,HOUSTON ISD,TRAVIS EL,687,6924.350125
101912,101912328,HOUSTON ISD,TSU CHARTER LAB SCH,100,5770.633662
101912,101912251,HOUSTON ISD,TWAIN EL,869,6821.047092
101912,101912285,HOUSTON ISD,VALLEY WEST EL,861,7237.223244
101912,101912252,HOUSTON ISD,WAINWRIGHT EL,519,7902.215108
101912,101912253,HOUSTON ISD,WALNUT BEND EL,761,6925.832913
101912,101912015,HOUSTON ISD,WALTRIP H S,1902,7144.049362
101912,101912016,HOUSTON ISD,WASHINGTON B T H S,758,9363.683979
101912,101912056,HOUSTON ISD,WELCH MIDDLE,727,8079.608092
101912,101912254,HOUSTON ISD,WESLEY EL,344,9416.861918
101912,101912099,HOUSTON ISD,WEST BRIAR MIDDLE,1113,6747.18873
101912,101912255,HOUSTON ISD,WEST UNIVERSITY EL,1273,6549.818729
101912,101912017,HOUSTON ISD,WESTBURY H S,2341,7902.00702
101912,101912036,HOUSTON ISD,WESTSIDE H S,2897,7127.620031
101912,101912256,HOUSTON ISD,WHARTON K-8 DUAL LANGUAGE ACADEMY,510,7045.810721
101912,101912018,HOUSTON ISD,WHEATLEY H S,873,9695.49459
101912,101912257,HOUSTON ISD,WHIDBY EL,590,6605.90773
101912,101912267,HOUSTON ISD,WHITE E EL,759,7066.847062
101912,101912258,HOUSTON ISD,WHITTIER EL,526,7338.218415
101912,101912082,HOUSTON ISD,WILLIAMS MIDDLE,496,9737.95963
101912,101912259,HOUSTON ISD,WILSON MONTESSORI,600,7342.336996
101912,101912260,HOUSTON ISD,WINDSOR VILLAGE EL,757,6941.075287
101912,101912009,HOUSTON ISD,WISDOM H S,2023,7024.906569
101912,101912127,HOUSTON ISD,WOODSON SCHOOL,643,8391.225715
101912,101912019,HOUSTON ISD,WORTHING H S,781,11251.78376
101912,101912020,HOUSTON ISD,YATES H S,874,9389.701649
101912,101912247,HOUSTON ISD,YOUNG EL,301,9127.211171
101912,101912392,HOUSTON ISD,YOUNG LEARNERS,1344,4710.526907
101912,101912371,HOUSTON ISD,YOUNG SCHOLARS ACADEMY FOR EXCELLE,129,9034.890019
101912,101912463,HOUSTON ISD,YOUNG WOMEN'S COLLEGE PREP ACADEM,477,7400.448987
91905,91905001,HOWE ISD,HOWE H S,372,9869.019661
91905,91905102,HOWE ISD,HOWE INT,NRD,NRD
91905,91905041,HOWE ISD,HOWE MIDDLE,394,8508.322183
91905,91905101,HOWE ISD,SUMMIT HILL EL,499,6650.350193
109905,109905101,HUBBARD ISD,HUBBARD EL,208,7876.911479
109905,109905001,HUBBARD ISD,HUBBARD H S,214,10424.0066
19913,19913101,HUBBARD ISD,HUBBARD ISD,107,7952.691589
72908,72908001,HUCKABAY ISD,HUCKABAY SCHOOL,236,8678.635593
3902,3902001,HUDSON ISD,HUDSON H S,838,8924.747811
3902,3902041,HUDSON ISD,HUDSON MIDDLE,706,7323.696488
3902,3902004,HUDSON ISD,STUBBLEFIELD LRN CTR,NRD,NRD
3902,3902101,HUDSON ISD,W F PEAVY PRI,758,6663.588073
3902,3902102,HUDSON ISD,W H BONNER EL,641,7147.816571
101925,101925004,HUFFMAN ISD,EXCEL ACADEMY,NRD,NRD
101925,101925104,HUFFMAN ISD,FALCON RIDGE EL,748,6972.148153
101925,101925001,HUFFMAN ISD,HARGRAVE H S,1036,10749.73212
101925,101925103,HUFFMAN ISD,HUFFMAN EL,906,8501.319515
101925,101925041,HUFFMAN ISD,HUFFMAN MIDDLE,838,8042.871824
34903,34903101,HUGHES SPRINGS ISD,HUGHES SPRINGS EL,620,7576.277019
34903,34903001,HUGHES SPRINGS ISD,HUGHES SPRINGS H S,325,11404.93819
34903,34903041,HUGHES SPRINGS ISD,HUGHES SPRINGS J H,279,9002.664295
146905,146905101,HULL-DAISETTA ISD,HULL-DAISETTA EL,253,11034.69941
146905,146905001,HULL-DAISETTA ISD,HULL-DAISETTA H S,155,16884.28518
146905,146905041,HULL-DAISETTA ISD,HULL-DAISETTA J H,71,11141.87109
101913,101913008,HUMBLE ISD,ATASCOCITA H S,3652,7715.405479
101913,101913044,HUMBLE ISD,ATASCOCITA MIDDLE,1226,8613.920583
101913,101913126,HUMBLE ISD,ATASCOCITA SPRINGS EL,964,7575.719998
101913,101913106,HUMBLE ISD,BEAR BRANCH EL,617,7600.49686
101913,101913043,HUMBLE ISD,CREEKWOOD MIDDLE,1087,9885.032075
101913,101913112,HUMBLE ISD,DEERWOOD EL,603,8418.700173
101913,101913121,HUMBLE ISD,EAGLE SPRINGS EL,724,7856.811284
101913,101913199,HUMBLE ISD,EARLY LEARNING WING,NRD,NRD
101913,101913129,HUMBLE ISD,EL #29,NRD,NRD
101913,101913107,HUMBLE ISD,ELM GROVE EL,533,9639.48483
101913,101913124,HUMBLE ISD,FALL CREEK EL,1074,7096.127858
101913,101913104,HUMBLE ISD,FOSTER EL,539,9089.247277
101913,101913109,HUMBLE ISD,GREENTREE EL,710,8062.673256
101913,101913128,HUMBLE ISD,GROVES EL,911,7438.248167
101913,101913114,HUMBLE ISD,HIDDEN HOLLOW EL,454,9866.498509
101913,101913197,HUMBLE ISD,HIGHPOINT EAST,NRD,NRD
101913,101913015,HUMBLE ISD,HUMBLE COMMUNITY LEARNING CENTER,51,58775.28187
101913,101913101,HUMBLE ISD,HUMBLE EL,574,9565.59003
101913,101913001,HUMBLE ISD,HUMBLE H S,2385,8988.558035
101913,101913041,HUMBLE ISD,HUMBLE MIDDLE,1218,9359.280907
101913,101913117,HUMBLE ISD,JACK M FIELDS SR EL,547,10225.56997
101913,101913198,HUMBLE ISD,JJAEP CAMPUS,NRD,NRD
101913,101913002,HUMBLE ISD,KINGWOOD H S,2742,8343.1417
101913,101913042,HUMBLE ISD,KINGWOOD MIDDLE,1026,8344.135846
101913,101913013,HUMBLE ISD,KINGWOOD PARK H S,1848,10762.41031
101913,101913102,HUMBLE ISD,LAKELAND EL,808,8024.625641
101913,101913125,HUMBLE ISD,LAKESHORE EL,990,7620.646638
101913,101913119,HUMBLE ISD,MAPLEBROOK EL,698,8500.067731
101913,101913103,HUMBLE ISD,NORTH BELT EL,740,8837.405879
101913,101913118,HUMBLE ISD,OAK FOREST EL,744,9065.981983
101913,101913108,HUMBLE ISD,OAKS EL,572,8826.174921
101913,101913122,HUMBLE ISD,PARK LAKES EL,731,8610.725101
101913,101913111,HUMBLE ISD,PINEFOREST EL,623,8649.865859
101913,101913005,HUMBLE ISD,QUEST EARLY COLLEGE H S,429,7799.613149
101913,101913127,HUMBLE ISD,RIDGE CREEK EL,903,8253.460232
101913,101913123,HUMBLE ISD,RIVER PINES EL,885,8775.90055
101913,101913045,HUMBLE ISD,RIVERWOOD MIDDLE,1066,8961.376012
101913,101913047,HUMBLE ISD,ROSS STERLING MIDDLE,931,9073.656612
